#1
double tab1(8760,3)
# Date
# aer_gen_co2e
# price
280800	0.2811	0.267
284400	0.1514	0.308
288000	0.0915	0.216
291600	0.0878	0.158
295200	0.0897	0.126
298800	0.0928	0.105
302400	0.0905	0.132
306000	0.0858	0.183
309600	0.0905	0.249
313200	0.21130000000000002	0.312
316800	0.21509999999999999	0.396
320400	0.201	0.525
324000	0.2003	0.497
327600	0.2054	0.452
331200	0.2246	0.392
334800	0.2789	0.311
338400	0.3107	0.2
342000	0.31930000000000003	0.111
345600	0.3584	0.072
349200	0.3735	0.044
352800	0.373	0.02
356400	0.3727	0.011
360000	0.3648	0.033
363600	0.3321	0.11
367200	0.2945	0.267
370800	0.18419999999999997	0.308
374400	0.1029	0.216
378000	0.0948	0.158
381600	0.1	0.126
385200	0.1025	0.105
388800	0.0988	0.132
392400	0.0928	0.183
396000	0.09259999999999999	0.249
399600	0.1556	0.312
403200	0.2586	0.396
406800	0.226	0.525
410400	0.2165	0.497
414000	0.22490000000000002	0.452
417600	0.2439	0.392
421200	0.2499	0.311
424800	0.2828	0.2
428400	0.3302	0.111
432000	0.3476	0.072
435600	0.3478	0.044
439200	0.3475	0.02
442800	0.3464	0.011
446400	0.3454	0.033
450000	0.3385	0.11
453600	0.2632	0.267
457200	0.18309999999999998	0.308
460800	0.0994	0.216
464400	0.09490000000000001	0.158
468000	0.09809999999999999	0.126
471600	0.1025	0.105
475200	0.098	0.132
478800	0.0902	0.183
482400	0.0911	0.249
486000	0.1996	0.312
489600	0.229	0.396
493200	0.1866	0.525
496800	0.19090000000000001	0.497
500400	0.19019999999999998	0.452
504000	0.21130000000000002	0.392
507600	0.24	0.311
511200	0.2611	0.2
514800	0.2799	0.111
518400	0.3108	0.072
522000	0.318	0.044
525600	0.31810000000000005	0.02
529200	0.31980000000000003	0.011
532800	0.32730000000000004	0.033
536400	0.3247	0.11
540000	0.3246	0.267
543600	0.1596	0.308
547200	0.09079999999999999	0.216
550800	0.0866	0.158
554400	0.0901	0.126
558000	0.09259999999999999	0.105
561600	0.0877	0.132
565200	0.0843	0.183
568800	0.091	0.249
572400	0.1741	0.312
576000	0.2728	0.396
579600	0.21730000000000002	0.525
583200	0.2082	0.497
586800	0.21230000000000002	0.452
590400	0.221	0.392
594000	0.2307	0.311
597600	0.26230000000000003	0.2
601200	0.269	0.111
604800	0.30760000000000004	0.072
608400	0.3182	0.044
612000	0.2978	0.02
615600	0.3003	0.011
619200	0.3142	0.033
622800	0.2903	0.11
626400	0.2801	0.267
630000	0.1426	0.308
633600	0.09179999999999999	0.216
637200	0.0865	0.158
640800	0.0902	0.126
644400	0.095	0.105
648000	0.092	0.132
651600	0.0881	0.183
655200	0.09079999999999999	0.249
658800	0.1743	0.312
662400	0.2829	0.396
666000	0.219	0.525
669600	0.21	0.497
673200	0.22	0.452
676800	0.2399	0.392
680400	0.25630000000000003	0.311
684000	0.3108	0.2
687600	0.3501	0.111
691200	0.3516	0.072
694800	0.3544	0.044
698400	0.3528	0.02
702000	0.3521	0.011
705600	0.3512	0.033
709200	0.32089999999999996	0.11
712800	0.2571	0.267
716400	0.1856	0.308
720000	0.09079999999999999	0.216
723600	0.0861	0.158
727200	0.09079999999999999	0.126
730800	0.0953	0.105
734400	0.0932	0.132
738000	0.0888	0.183
741600	0.0916	0.249
745200	0.2026	0.312
748800	0.21309999999999998	0.396
752400	0.2329	0.525
756000	0.22240000000000001	0.497
759600	0.2199	0.452
763200	0.2518	0.392
766800	0.30460000000000004	0.311
770400	0.3178	0.2
774000	0.36260000000000003	0.111
777600	0.3927	0.072
781200	0.39230000000000004	0.044
784800	0.3922	0.02
788400	0.392	0.011
792000	0.39089999999999997	0.033
795600	0.352	0.11
799200	0.30119999999999997	0.267
802800	0.21630000000000002	0.308
806400	0.1142	0.216
810000	0.1047	0.158
813600	0.1095	0.126
817200	0.11370000000000001	0.105
820800	0.1114	0.132
824400	0.10679999999999999	0.183
828000	0.1067	0.249
831600	0.207	0.312
835200	0.2712	0.396
838800	0.2429	0.525
842400	0.2194	0.497
846000	0.2301	0.452
849600	0.2702	0.392
853200	0.26839999999999997	0.311
856800	0.32130000000000003	0.2
860400	0.3678	0.111
864000	0.3826	0.072
