,datetime,season,hours,price
2728,2025-04-24 16:00:00,SpringHDP,16:00,0.096
2729,2025-04-24 17:00:00,SpringHDP,17:00,0.236
2730,2025-04-24 18:00:00,SpringHDP,18:00,0.493
2731,2025-04-24 19:00:00,SpringHDP,19:00,0.662
2732,2025-04-24 20:00:00,SpringHDP,20:00,0.536
2733,2025-04-24 21:00:00,SpringHDP,21:00,0.412
2734,2025-04-24 22:00:00,SpringHDP,22:00,0.29
2735,2025-04-24 23:00:00,SpringHDP,23:00,0.221
2736,2025-04-25 00:00:00,SpringHDP,00:00,0.171
2737,2025-04-25 01:00:00,SpringHDP,01:00,0.144
2738,2025-04-25 02:00:00,SpringHDP,02:00,0.138
2739,2025-04-25 03:00:00,SpringHDP,03:00,0.152
2740,2025-04-25 04:00:00,SpringHDP,04:00,0.183
2741,2025-04-25 05:00:00,SpringHDP,05:00,0.271
2742,2025-04-25 06:00:00,SpringHDP,06:00,0.466
2743,2025-04-25 07:00:00,SpringHDP,07:00,0.533
2744,2025-04-25 08:00:00,SpringHDP,08:00,0.28
2745,2025-04-25 09:00:00,SpringHDP,09:00,0.116
2746,2025-04-25 10:00:00,SpringHDP,10:00,0.04
2747,2025-04-25 11:00:00,SpringHDP,11:00,0.02
2748,2025-04-25 12:00:00,SpringHDP,12:00,0.011
2749,2025-04-25 13:00:00,SpringHDP,13:00,0.019
2750,2025-04-25 14:00:00,SpringHDP,14:00,0.026
2751,2025-04-25 15:00:00,SpringHDP,15:00,0.063
2752,2025-04-25 16:00:00,SpringHDP,16:00,0.096
2753,2025-04-25 17:00:00,SpringHDP,17:00,0.236
2754,2025-04-25 18:00:00,SpringHDP,18:00,0.493
2755,2025-04-25 19:00:00,SpringHDP,19:00,0.662
2756,2025-04-25 20:00:00,SpringHDP,20:00,0.536
2757,2025-04-25 21:00:00,SpringHDP,21:00,0.412
2758,2025-04-25 22:00:00,SpringHDP,22:00,0.29
2759,2025-04-25 23:00:00,SpringHDP,23:00,0.221
2760,2025-04-26 00:00:00,SpringHDP,00:00,0.171
2761,2025-04-26 01:00:00,SpringHDP,01:00,0.144
2762,2025-04-26 02:00:00,SpringHDP,02:00,0.138
2763,2025-04-26 03:00:00,SpringHDP,03:00,0.152
2764,2025-04-26 04:00:00,SpringHDP,04:00,0.183
2765,2025-04-26 05:00:00,SpringHDP,05:00,0.271
2766,2025-04-26 06:00:00,SpringHDP,06:00,0.466
2767,2025-04-26 07:00:00,SpringHDP,07:00,0.533
2768,2025-04-26 08:00:00,SpringHDP,08:00,0.28
2769,2025-04-26 09:00:00,SpringHDP,09:00,0.116
2770,2025-04-26 10:00:00,SpringHDP,10:00,0.04
2771,2025-04-26 11:00:00,SpringHDP,11:00,0.02
2772,2025-04-26 12:00:00,SpringHDP,12:00,0.011
2773,2025-04-26 13:00:00,SpringHDP,13:00,0.019
2774,2025-04-26 14:00:00,SpringHDP,14:00,0.026
2775,2025-04-26 15:00:00,SpringHDP,15:00,0.063
2776,2025-04-26 16:00:00,SpringHDP,16:00,0.096
2777,2025-04-26 17:00:00,SpringHDP,17:00,0.236
2778,2025-04-26 18:00:00,SpringHDP,18:00,0.493
2779,2025-04-26 19:00:00,SpringHDP,19:00,0.662
2780,2025-04-26 20:00:00,SpringHDP,20:00,0.536
2781,2025-04-26 21:00:00,SpringHDP,21:00,0.412
2782,2025-04-26 22:00:00,SpringHDP,22:00,0.29
2783,2025-04-26 23:00:00,SpringHDP,23:00,0.221
2784,2025-04-27 00:00:00,SpringHDP,00:00,0.171
2785,2025-04-27 01:00:00,SpringHDP,01:00,0.144
2786,2025-04-27 02:00:00,SpringHDP,02:00,0.138
2787,2025-04-27 03:00:00,SpringHDP,03:00,0.152
2788,2025-04-27 04:00:00,SpringHDP,04:00,0.183
2789,2025-04-27 05:00:00,SpringHDP,05:00,0.271
2790,2025-04-27 06:00:00,SpringHDP,06:00,0.466
2791,2025-04-27 07:00:00,SpringHDP,07:00,0.533
2792,2025-04-27 08:00:00,SpringHDP,08:00,0.28
2793,2025-04-27 09:00:00,SpringHDP,09:00,0.116
2794,2025-04-27 10:00:00,SpringHDP,10:00,0.04
2795,2025-04-27 11:00:00,SpringHDP,11:00,0.02
2796,2025-04-27 12:00:00,SpringHDP,12:00,0.011
2797,2025-04-27 13:00:00,SpringHDP,13:00,0.019
2798,2025-04-27 14:00:00,SpringHDP,14:00,0.026
2799,2025-04-27 15:00:00,SpringHDP,15:00,0.063
2800,2025-04-27 16:00:00,SpringHDP,16:00,0.096
2801,2025-04-27 17:00:00,SpringHDP,17:00,0.236
2802,2025-04-27 18:00:00,SpringHDP,18:00,0.493
2803,2025-04-27 19:00:00,SpringHDP,19:00,0.662
2804,2025-04-27 20:00:00,SpringHDP,20:00,0.536
2805,2025-04-27 21:00:00,SpringHDP,21:00,0.412
2806,2025-04-27 22:00:00,SpringHDP,22:00,0.29
2807,2025-04-27 23:00:00,SpringHDP,23:00,0.221
2808,2025-04-28 00:00:00,SpringHDP,00:00,0.171
2809,2025-04-28 01:00:00,SpringHDP,01:00,0.144
2810,2025-04-28 02:00:00,SpringHDP,02:00,0.138
2811,2025-04-28 03:00:00,SpringHDP,03:00,0.152
2812,2025-04-28 04:00:00,SpringHDP,04:00,0.183
2813,2025-04-28 05:00:00,SpringHDP,05:00,0.271
2814,2025-04-28 06:00:00,SpringHDP,06:00,0.466
2815,2025-04-28 07:00:00,SpringHDP,07:00,0.533
2816,2025-04-28 08:00:00,SpringHDP,08:00,0.28
2817,2025-04-28 09:00:00,SpringHDP,09:00,0.116
2818,2025-04-28 10:00:00,SpringHDP,10:00,0.04
2819,2025-04-28 11:00:00,SpringHDP,11:00,0.02
2820,2025-04-28 12:00:00,SpringHDP,12:00,0.011
2821,2025-04-28 13:00:00,SpringHDP,13:00,0.019
2822,2025-04-28 14:00:00,SpringHDP,14:00,0.026
2823,2025-04-28 15:00:00,SpringHDP,15:00,0.063
2824,2025-04-28 16:00:00,SpringHDP,16:00,0.096
2825,2025-04-28 17:00:00,SpringHDP,17:00,0.236
2826,2025-04-28 18:00:00,SpringHDP,18:00,0.493
2827,2025-04-28 19:00:00,SpringHDP,19:00,0.662
2828,2025-04-28 20:00:00,SpringHDP,20:00,0.536
2829,2025-04-28 21:00:00,SpringHDP,21:00,0.412
2830,2025-04-28 22:00:00,SpringHDP,22:00,0.29
2831,2025-04-28 23:00:00,SpringHDP,23:00,0.221
2832,2025-04-29 00:00:00,SpringHDP,00:00,0.171
2833,2025-04-29 01:00:00,SpringHDP,01:00,0.144
2834,2025-04-29 02:00:00,SpringHDP,02:00,0.138
2835,2025-04-29 03:00:00,SpringHDP,03:00,0.152
2836,2025-04-29 04:00:00,SpringHDP,04:00,0.183
2837,2025-04-29 05:00:00,SpringHDP,05:00,0.271
2838,2025-04-29 06:00:00,SpringHDP,06:00,0.466
2839,2025-04-29 07:00:00,SpringHDP,07:00,0.533
2840,2025-04-29 08:00:00,SpringHDP,08:00,0.28
2841,2025-04-29 09:00:00,SpringHDP,09:00,0.116
2842,2025-04-29 10:00:00,SpringHDP,10:00,0.04
2843,2025-04-29 11:00:00,SpringHDP,11:00,0.02
2844,2025-04-29 12:00:00,SpringHDP,12:00,0.011
2845,2025-04-29 13:00:00,SpringHDP,13:00,0.019
2846,2025-04-29 14:00:00,SpringHDP,14:00,0.026
2847,2025-04-29 15:00:00,SpringHDP,15:00,0.063
2848,2025-04-29 16:00:00,SpringHDP,16:00,0.096
2849,2025-04-29 17:00:00,SpringHDP,17:00,0.236
2850,2025-04-29 18:00:00,SpringHDP,18:00,0.493
2851,2025-04-29 19:00:00,SpringHDP,19:00,0.662
2852,2025-04-29 20:00:00,SpringHDP,20:00,0.536
2853,2025-04-29 21:00:00,SpringHDP,21:00,0.412
2854,2025-04-29 22:00:00,SpringHDP,22:00,0.29
2855,2025-04-29 23:00:00,SpringHDP,23:00,0.221
2856,2025-04-30 00:00:00,SpringHDP,00:00,0.171
2857,2025-04-30 01:00:00,SpringHDP,01:00,0.144
2858,2025-04-30 02:00:00,SpringHDP,02:00,0.138
2859,2025-04-30 03:00:00,SpringHDP,03:00,0.152
2860,2025-04-30 04:00:00,SpringHDP,04:00,0.183
2861,2025-04-30 05:00:00,SpringHDP,05:00,0.271
2862,2025-04-30 06:00:00,SpringHDP,06:00,0.466
2863,2025-04-30 07:00:00,SpringHDP,07:00,0.533
2864,2025-04-30 08:00:00,SpringHDP,08:00,0.28
2865,2025-04-30 09:00:00,SpringHDP,09:00,0.116
2866,2025-04-30 10:00:00,SpringHDP,10:00,0.04
2867,2025-04-30 11:00:00,SpringHDP,11:00,0.02
2868,2025-04-30 12:00:00,SpringHDP,12:00,0.011
2869,2025-04-30 13:00:00,SpringHDP,13:00,0.019
2870,2025-04-30 14:00:00,SpringHDP,14:00,0.026
2871,2025-04-30 15:00:00,SpringHDP,15:00,0.063
2872,2025-04-30 16:00:00,SpringHDP,16:00,0.096
2873,2025-04-30 17:00:00,SpringHDP,17:00,0.236
2874,2025-04-30 18:00:00,SpringHDP,18:00,0.493
2875,2025-04-30 19:00:00,SpringHDP,19:00,0.662
2876,2025-04-30 20:00:00,SpringHDP,20:00,0.536
2877,2025-04-30 21:00:00,SpringHDP,21:00,0.412
2878,2025-04-30 22:00:00,SpringHDP,22:00,0.29
2879,2025-04-30 23:00:00,SpringHDP,23:00,0.221
2880,2025-05-01 00:00:00,SpringHDP,00:00,0.171
2881,2025-05-01 01:00:00,SpringHDP,01:00,0.144
2882,2025-05-01 02:00:00,SpringHDP,02:00,0.138
2883,2025-05-01 03:00:00,SpringHDP,03:00,0.152
2884,2025-05-01 04:00:00,SpringHDP,04:00,0.183
2885,2025-05-01 05:00:00,SpringHDP,05:00,0.271
2886,2025-05-01 06:00:00,SpringHDP,06:00,0.466
2887,2025-05-01 07:00:00,SpringHDP,07:00,0.533
2888,2025-05-01 08:00:00,SpringHDP,08:00,0.28
2889,2025-05-01 09:00:00,SpringHDP,09:00,0.116
2890,2025-05-01 10:00:00,SpringHDP,10:00,0.04
2891,2025-05-01 11:00:00,SpringHDP,11:00,0.02
2892,2025-05-01 12:00:00,SpringHDP,12:00,0.011
2893,2025-05-01 13:00:00,SpringHDP,13:00,0.019
2894,2025-05-01 14:00:00,SpringHDP,14:00,0.026
2895,2025-05-01 15:00:00,SpringHDP,15:00,0.063
2896,2025-05-01 16:00:00,SpringHDP,16:00,0.096
2897,2025-05-01 17:00:00,SpringHDP,17:00,0.236
2898,2025-05-01 18:00:00,SpringHDP,18:00,0.493
2899,2025-05-01 19:00:00,SpringHDP,19:00,0.662
2900,2025-05-01 20:00:00,SpringHDP,20:00,0.536
2901,2025-05-01 21:00:00,SpringHDP,21:00,0.412
2902,2025-05-01 22:00:00,SpringHDP,22:00,0.29
2903,2025-05-01 23:00:00,SpringHDP,23:00,0.221
2904,2025-05-02 00:00:00,SpringHDP,00:00,0.171
2905,2025-05-02 01:00:00,SpringHDP,01:00,0.144
2906,2025-05-02 02:00:00,SpringHDP,02:00,0.138
2907,2025-05-02 03:00:00,SpringHDP,03:00,0.152
2908,2025-05-02 04:00:00,SpringHDP,04:00,0.183
2909,2025-05-02 05:00:00,SpringHDP,05:00,0.271
2910,2025-05-02 06:00:00,SpringHDP,06:00,0.466
2911,2025-05-02 07:00:00,SpringHDP,07:00,0.533
2912,2025-05-02 08:00:00,SpringHDP,08:00,0.28
2913,2025-05-02 09:00:00,SpringHDP,09:00,0.116
2914,2025-05-02 10:00:00,SpringHDP,10:00,0.04
2915,2025-05-02 11:00:00,SpringHDP,11:00,0.02
2916,2025-05-02 12:00:00,SpringHDP,12:00,0.011
2917,2025-05-02 13:00:00,SpringHDP,13:00,0.019
2918,2025-05-02 14:00:00,SpringHDP,14:00,0.026
2919,2025-05-02 15:00:00,SpringHDP,15:00,0.063
2920,2025-05-02 16:00:00,SpringHDP,16:00,0.096
2921,2025-05-02 17:00:00,SpringHDP,17:00,0.236
2922,2025-05-02 18:00:00,SpringHDP,18:00,0.493
2923,2025-05-02 19:00:00,SpringHDP,19:00,0.662
2924,2025-05-02 20:00:00,SpringHDP,20:00,0.536
2925,2025-05-02 21:00:00,SpringHDP,21:00,0.412
2926,2025-05-02 22:00:00,SpringHDP,22:00,0.29
2927,2025-05-02 23:00:00,SpringHDP,23:00,0.221
2928,2025-05-03 00:00:00,SpringHDP,00:00,0.171
2929,2025-05-03 01:00:00,SpringHDP,01:00,0.144
2930,2025-05-03 02:00:00,SpringHDP,02:00,0.138
2931,2025-05-03 03:00:00,SpringHDP,03:00,0.152
2932,2025-05-03 04:00:00,SpringHDP,04:00,0.183
2933,2025-05-03 05:00:00,SpringHDP,05:00,0.271
2934,2025-05-03 06:00:00,SpringHDP,06:00,0.466
2935,2025-05-03 07:00:00,SpringHDP,07:00,0.533
2936,2025-05-03 08:00:00,SpringHDP,08:00,0.28
2937,2025-05-03 09:00:00,SpringHDP,09:00,0.116
2938,2025-05-03 10:00:00,SpringHDP,10:00,0.04
2939,2025-05-03 11:00:00,SpringHDP,11:00,0.02
2940,2025-05-03 12:00:00,SpringHDP,12:00,0.011
2941,2025-05-03 13:00:00,SpringHDP,13:00,0.019
2942,2025-05-03 14:00:00,SpringHDP,14:00,0.026
2943,2025-05-03 15:00:00,SpringHDP,15:00,0.063
2944,2025-05-03 16:00:00,SpringHDP,16:00,0.096
2945,2025-05-03 17:00:00,SpringHDP,17:00,0.236
2946,2025-05-03 18:00:00,SpringHDP,18:00,0.493
2947,2025-05-03 19:00:00,SpringHDP,19:00,0.662
2948,2025-05-03 20:00:00,SpringHDP,20:00,0.536
2949,2025-05-03 21:00:00,SpringHDP,21:00,0.412
2950,2025-05-03 22:00:00,SpringHDP,22:00,0.29
2951,2025-05-03 23:00:00,SpringHDP,23:00,0.221
2952,2025-05-04 00:00:00,SpringHDP,00:00,0.171
2953,2025-05-04 01:00:00,SpringHDP,01:00,0.144
2954,2025-05-04 02:00:00,SpringHDP,02:00,0.138
2955,2025-05-04 03:00:00,SpringHDP,03:00,0.152
2956,2025-05-04 04:00:00,SpringHDP,04:00,0.183
2957,2025-05-04 05:00:00,SpringHDP,05:00,0.271
2958,2025-05-04 06:00:00,SpringHDP,06:00,0.466
2959,2025-05-04 07:00:00,SpringHDP,07:00,0.533
2960,2025-05-04 08:00:00,SpringHDP,08:00,0.28
2961,2025-05-04 09:00:00,SpringHDP,09:00,0.116
2962,2025-05-04 10:00:00,SpringHDP,10:00,0.04
2963,2025-05-04 11:00:00,SpringHDP,11:00,0.02
2964,2025-05-04 12:00:00,SpringHDP,12:00,0.011
2965,2025-05-04 13:00:00,SpringHDP,13:00,0.019
2966,2025-05-04 14:00:00,SpringHDP,14:00,0.026
2967,2025-05-04 15:00:00,SpringHDP,15:00,0.063
2968,2025-05-04 16:00:00,SpringHDP,16:00,0.096
2969,2025-05-04 17:00:00,SpringHDP,17:00,0.236
2970,2025-05-04 18:00:00,SpringHDP,18:00,0.493
2971,2025-05-04 19:00:00,SpringHDP,19:00,0.662
2972,2025-05-04 20:00:00,SpringHDP,20:00,0.536
2973,2025-05-04 21:00:00,SpringHDP,21:00,0.412
2974,2025-05-04 22:00:00,SpringHDP,22:00,0.29
2975,2025-05-04 23:00:00,SpringHDP,23:00,0.221
2976,2025-05-05 00:00:00,SpringHDP,00:00,0.171
2977,2025-05-05 01:00:00,SpringHDP,01:00,0.144
2978,2025-05-05 02:00:00,SpringHDP,02:00,0.138
2979,2025-05-05 03:00:00,SpringHDP,03:00,0.152
2980,2025-05-05 04:00:00,SpringHDP,04:00,0.183
2981,2025-05-05 05:00:00,SpringHDP,05:00,0.271
2982,2025-05-05 06:00:00,SpringHDP,06:00,0.466
2983,2025-05-05 07:00:00,SpringHDP,07:00,0.533
2984,2025-05-05 08:00:00,SpringHDP,08:00,0.28
2985,2025-05-05 09:00:00,SpringHDP,09:00,0.116
2986,2025-05-05 10:00:00,SpringHDP,10:00,0.04
2987,2025-05-05 11:00:00,SpringHDP,11:00,0.02
2988,2025-05-05 12:00:00,SpringHDP,12:00,0.011
2989,2025-05-05 13:00:00,SpringHDP,13:00,0.019
2990,2025-05-05 14:00:00,SpringHDP,14:00,0.026
2991,2025-05-05 15:00:00,SpringHDP,15:00,0.063
2992,2025-05-05 16:00:00,SpringHDP,16:00,0.096
2993,2025-05-05 17:00:00,SpringHDP,17:00,0.236
2994,2025-05-05 18:00:00,SpringHDP,18:00,0.493
2995,2025-05-05 19:00:00,SpringHDP,19:00,0.662
2996,2025-05-05 20:00:00,SpringHDP,20:00,0.536
2997,2025-05-05 21:00:00,SpringHDP,21:00,0.412
2998,2025-05-05 22:00:00,SpringHDP,22:00,0.29
2999,2025-05-05 23:00:00,SpringHDP,23:00,0.221
3000,2025-05-06 00:00:00,SpringHDP,00:00,0.171
3001,2025-05-06 01:00:00,SpringHDP,01:00,0.144
3002,2025-05-06 02:00:00,SpringHDP,02:00,0.138
3003,2025-05-06 03:00:00,SpringHDP,03:00,0.152
3004,2025-05-06 04:00:00,SpringHDP,04:00,0.183
3005,2025-05-06 05:00:00,SpringHDP,05:00,0.271
3006,2025-05-06 06:00:00,SpringHDP,06:00,0.466
3007,2025-05-06 07:00:00,SpringHDP,07:00,0.533
3008,2025-05-06 08:00:00,SpringHDP,08:00,0.28
3009,2025-05-06 09:00:00,SpringHDP,09:00,0.116
3010,2025-05-06 10:00:00,SpringHDP,10:00,0.04
3011,2025-05-06 11:00:00,SpringHDP,11:00,0.02
3012,2025-05-06 12:00:00,SpringHDP,12:00,0.011
3013,2025-05-06 13:00:00,SpringHDP,13:00,0.019
3014,2025-05-06 14:00:00,SpringHDP,14:00,0.026
3015,2025-05-06 15:00:00,SpringHDP,15:00,0.063
3016,2025-05-06 16:00:00,SpringHDP,16:00,0.096
3017,2025-05-06 17:00:00,SpringHDP,17:00,0.236
3018,2025-05-06 18:00:00,SpringHDP,18:00,0.493
3019,2025-05-06 19:00:00,SpringHDP,19:00,0.662
3020,2025-05-06 20:00:00,SpringHDP,20:00,0.536
3021,2025-05-06 21:00:00,SpringHDP,21:00,0.412
3022,2025-05-06 22:00:00,SpringHDP,22:00,0.29
3023,2025-05-06 23:00:00,SpringHDP,23:00,0.221
3024,2025-05-07 00:00:00,SpringHDP,00:00,0.171
3025,2025-05-07 01:00:00,SpringHDP,01:00,0.144
3026,2025-05-07 02:00:00,SpringHDP,02:00,0.138
3027,2025-05-07 03:00:00,SpringHDP,03:00,0.152
3028,2025-05-07 04:00:00,SpringHDP,04:00,0.183
3029,2025-05-07 05:00:00,SpringHDP,05:00,0.271
3030,2025-05-07 06:00:00,SpringHDP,06:00,0.466
3031,2025-05-07 07:00:00,SpringHDP,07:00,0.533
3032,2025-05-07 08:00:00,SpringHDP,08:00,0.28
3033,2025-05-07 09:00:00,SpringHDP,09:00,0.116
3034,2025-05-07 10:00:00,SpringHDP,10:00,0.04
3035,2025-05-07 11:00:00,SpringHDP,11:00,0.02
3036,2025-05-07 12:00:00,SpringHDP,12:00,0.011
3037,2025-05-07 13:00:00,SpringHDP,13:00,0.019
